ID,pred
25318,0.0012714655078072863
25319,2.4067246437735133e-05
25320,5.048732591684753e-07
25321,0.5692809635072825
25322,0.00019434719498202604
25323,9.037188814212977e-09
25324,9.128982504230507e-09
25325,1.5312511902849327e-08
25326,0.0016970063779794414
25327,0.2949320077322685
25328,0.5162507154657238
25329,0.022213983016679772
25330,6.918472847198098e-10
25331,5.8536661947924694e-08
25332,5.480175402819978e-05
25333,0.0025897758923088543
25334,0.01193984390643877
25335,1.7435397901984088e-09
25336,0.000919310522025315
25337,0.14811564172862124
25338,4.548111945949164e-05
25339,0.002103253947274859
25340,1.2074365423157627e-07
25341,0.0007292448696969823
25342,0.3891318922622998
25343,2.84141684395909e-05
25344,4.022269013302551e-05
25345,0.0002506502308354919
25346,6.52470938326155e-05
25347,2.2872427017120341e-07
25348,0.00045042694764582767
25349,8.439701101810056e-06
25350,2.7804271553909566e-06
25351,2.0012905152100525e-06
25352,0.009379740379362128
25353,4.994812803911284e-05
25354,0.006153037294227347
25355,0.08149074535871947
25356,0.425328472100963
25357,1.3967298025662276e-05
25358,0.07580407509764163
25359,0.0013168841020265844
25360,9.666910743396433e-07
25361,0.021245101203107766
25362,0.0026896985903647674
25363,0.4487081948647603
25364,0.00020271327233203337
25365,9.911321314510437e-05
25366,0.007114830221326266
25367,0.00027140549507929837
25368,0.4760022806758684
25369,0.14535256194089227
25370,3.818494114729072e-07
25371,0.06501597688640422
25372,6.771748913486335e-06
25373,0.02343020516064042
25374,0.042779029909890416
25375,2.4300240696735374e-09
25376,0.0015341722637225114
25377,6.422135861176823e-05
25378,3.6238882130664116e-05
25379,0.016225736807509817
25380,2.7836035050377686e-05
25381,8.227012541449666e-06
25382,6.716661332395553e-10
25383,0.11370722836669578
25384,7.489954926937885e-07
25385,0.04222445131974852
25386,2.284173531636998e-07
25387,0.04732054138003034
25388,2.0545255836334198e-05
25389,0.39594133476782517
25390,8.244819278140559e-09
25391,0.0007808802418530388
25392,0.4980720535475769
25393,0.0007887766140522879
25394,0.37938302182664424
25395,0.0017852967514382866
25396,7.101478023057086e-06
25397,0.00025354914737566576
25398,0.624720052326341
25399,0.20394519660067617
25400,5.732685046214286e-06
25401,1.8586651178259577e-05
25402,0.47952799056079626
25403,0.014775340327971898
25404,1.907672179707965e-09
25405,0.45496271707956343
25406,1.1532894560466707e-07
25407,0.009220393010262392
25408,0.4577727618001303
25409,6.770431143962752e-06
25410,0.0017534509546176954
25411,0.0018198646337790267
25412,0.19916188008627653
25413,0.6906833393309177
25414,0.2614598092687233
25415,0.3477437826366062
25416,5.321451194941252e-07
25417,0.2795334050549484
25418,0.0006080227831663165
25419,1.682912193243712e-06
25420,0.008654152321228296
25421,3.039070832455193e-08
25422,7.17971092435947e-10
25423,5.1343270158016485e-06
25424,0.00039493133951778216
25425,4.161556721440795e-06
25426,0.00707296861093001
25427,0.09526584896587735
25428,7.640596709076379e-05
25429,0.38669492338180544
25430,0.11935926119985417
25431,0.021843097933455045
25432,0.0018849201689056655
25433,3.717546943383709e-10
25434,0.4746625936541434
25435,3.814889403129991e-05
25436,4.7963533060564476e-08
25437,0.00011665015206826757
25438,0.00040717816663959726
25439,0.485745145751216
25440,0.1597738943157403
25441,0.542864892791185
25442,6.64844519575834e-09
25443,1.6100080368718995e-06
25444,0.3370446603688617
25445,3.922458189109572e-05
25446,0.03968091397725758
25447,0.02587527639542922
25448,0.0038162355247310805
25449,0.0001811528154328856
25450,3.6346755013288144e-05
25451,0.0005685049145708536
25452,0.02397000882815725
25453,4.1151466221595e-09
25454,0.5742201929893358
25455,0.0001975654199118372
25456,2.019737571805334e-07
25457,0.5664565668109629
25458,0.6540062667049088
25459,0.07880093704315487
25460,0.019366979755278693
25461,5.914486504597471e-07
25462,0.012958975644866363
25463,0.13623751347266932
25464,0.00018785390655566951
25465,1.4483796807767128e-05
25466,0.04361849942902857
25467,0.113903437226796
25468,0.0031378579116295023
25469,7.865529865533644e-10
25470,0.00037677600756303846
25471,0.00010275790343614898
25472,1.951327250210303e-05
25473,0.012346784875032626
25474,9.190977283217215e-05
25475,2.5240985922605725e-07
25476,1.4224974179244075e-06
25477,5.44719671471838e-06
25478,0.5062600515932427
25479,5.574217617857716e-07
25480,0.0010649760972185423
25481,0.008868689786166608
25482,0.00038695342198044537
25483,1.4157973325771243e-05
25484,0.04908474539347448
25485,0.2207690847937802
25486,0.060218492090008374
25487,2.327585158541879e-09
25488,0.044235690699047724
25489,0.36778735076365027
25490,0.47228972022910043
25491,0.3753757292376668
25492,1.2836589370978511e-05
25493,0.35232033547685404
25494,0.2933093934025224
25495,0.04547151930038476
25496,1.2204018184393007e-05
25497,3.219963896466505e-05
25498,6.511078749512564e-06
25499,0.00020817306353232662
25500,1.2461648008564831e-06
25501,5.616676496393718e-08
25502,0.32386093387317194
25503,1.7217647950679884e-05
25504,2.3725561914841855e-08
25505,0.5552090550921167
25506,0.0026132748549527246
25507,1.5438516381798264e-06
25508,9.020511579598718e-06
25509,0.000128081512289759
25510,0.0034995920708495443
25511,0.18958162840206014
25512,0.41705704257516896
25513,0.001619205390667678
25514,1.1222486542936374e-06
25515,0.522314456764384
25516,2.2936482358320636e-05
25517,2.537614984687134e-10
25518,0.4093298329148438
25519,0.0002897877095715608
25520,0.45253227488652736
25521,6.923133205368067e-05
25522,8.284203728356335e-08
25523,0.4225648265101049
25524,0.00024957713984739334
25525,0.4776375267582039
25526,0.5305579206696012
25527,0.009583844210417384
25528,4.891700858513806e-07
25529,0.11404044340272186
25530,2.8619082353049463e-08
25531,0.002091682819581979
25532,0.03790232561182447
25533,0.012007591943692721
25534,0.04241136987029374
25535,0.31117872922598716
25536,0.142278885215277
25537,6.857354016689532e-11
25538,0.0073332318678868
25539,0.5765700426965745
25540,0.40781408367819855
25541,0.29343061712249285
25542,0.002841491379683202
25543,0.0004351808185352141
25544,0.0029070598989832195
25545,9.932291446221038e-08
25546,0.004664147796500639
25547,0.00011313741345093691
25548,0.09732429896325381
25549,1.2096105766175888e-09
25550,0.0017852248324290254
25551,0.3145792902929446
25552,0.444036101966953
25553,9.201998566543101e-07
25554,4.7178556231948305e-08
25555,0.00022239122143633534
25556,0.5112070714428515
25557,0.0005254059198114972
25558,1.6681738832256912e-05
25559,1.1684315512160982e-10
25560,0.01570094349843005
25561,0.15552002996821973
25562,2.8829485888410347e-06
25563,0.0021780961114139462
25564,0.07680461065041905
25565,3.114328594384578e-08
25566,0.0022354647842116157
25567,0.002027992221928007
25568,0.6569099884068692
25569,2.8564935404807922e-05
25570,6.542470262858096e-09
25571,0.5982387921359996
25572,7.211700060291993e-09
25573,3.810348416778394e-06
25574,5.4282062340136306e-08
25575,1.823402374557673e-08
25576,9.376538348491375e-05
25577,0.0006383387082246266
25578,3.4675925109664086e-09
25579,0.0008058268851116692
25580,5.6194073698651144e-11
25581,0.04152589312373937
25582,0.0029972086603450793
25583,0.5544030217719506
25584,2.8070033427236584e-06
25585,0.756757563979623
25586,7.145513319256015e-08
25587,1.5355739774663118e-07
25588,0.001174565877177461
25589,3.0305564548175947e-05
25590,1.0443823186974106e-10
25591,1.892095217874066e-09
25592,0.0002766922235925934
25593,2.5228854364355023e-09
25594,0.3036862363970122
25595,0.5457613051458862
25596,0.4215669220098483
25597,0.00011513706689134772
25598,0.10737860636595542
25599,0.0009365631261785047
25600,4.3870143423574395e-09
25601,9.419194471342987e-05
25602,1.9512253547647896e-05
25603,0.0008058453255255436
25604,0.00033060765096746083
25605,0.039583543910110965
25606,0.5895965139399472
25607,0.0006481733197129584
25608,0.0011451526196938988
25609,0.0001712101607652801
25610,0.004755996217135429
25611,0.4892704500087671
25612,0.006470299944866293
25613,4.119641553245662e-05
25614,0.5772987599019284
25615,0.003791010567787668
25616,1.4632230783962874e-09
25617,7.625037931862909e-09
25618,0.49060668344615316
25619,0.035567038607679145
25620,0.09976255301395974
25621,0.05946259926139968
25622,0.05372548412443283
25623,5.595351553007594e-07
25624,0.25352685311403506
25625,0.13314616902630202
25626,8.675667169017129e-09
25627,5.267958464014372e-10
25628,0.0019350236113267812
25629,0.5391302660917621
25630,0.005033607397155433
25631,0.617721727462134
25632,0.43127396916793165
25633,0.0002054249288023984
25634,0.03214409811625724
25635,5.038400857388457e-10
25636,0.00106222560641297
25637,2.243355228229852e-05
25638,0.015438402072809288
25639,2.9395171365328596e-11
25640,7.801107580908696e-10
25641,7.094317218202219e-07
25642,0.25780014177189947
25643,7.361735505478443e-07
25644,3.690666480206751e-07
25645,0.18566138047889333
25646,5.748694554448756e-07
25647,4.8684731768860915e-06
25648,0.5235059357425894
25649,0.598588208144839
25650,0.48661584666841096
25651,2.1112876149657688e-05
25652,0.17358915106200784
25653,0.4761452102144614
25654,0.04309901645266724
25655,0.00010483700114098275
25656,0.5930638853213509
25657,0.023100837491532154
25658,0.0005316429877345361
25659,0.00036500170100728184
25660,0.0005852649359983432
25661,1.0566486322728964e-06
25662,0.0023715090357317313
25663,0.5428466708314557
25664,0.0018546932869304318
25665,6.607194931898789e-06
25666,0.22602616904859196
25667,5.665485290958342e-06
25668,2.159246514376513e-05
25669,0.13763974197801326
25670,0.011226241912937376
25671,0.06682456374415978
25672,1.0132280522195382e-09
25673,1.0640971444799028e-08
25674,0.00013750297131979235
25675,0.4964458966753033
25676,4.0783122805644146e-08
25677,0.004600866238535678
25678,0.00010056463435979314
25679,0.07428232532543702
25680,0.0322361713524669
25681,0.0013048956628067452
25682,3.5511785640081986e-06
25683,0.003107032825283072
25684,1.0907049545386015e-05
25685,1.147819488022906e-07
25686,0.030841648597350314
25687,1.7571548280256443e-06
25688,0.0020394192257396446
25689,0.14019143408627063
25690,0.011250248805030987
25691,0.0005545221070481391
25692,0.23588220409720023
25693,0.0013571579823241703
25694,4.5890368846579225e-05
25695,4.1453618779135384e-05
25696,3.868340229530259e-05
25697,0.3700368598031056
25698,0.004833646071077544
25699,5.820532481030012e-06
25700,0.0008501064653342934
25701,0.3783183743332609
25702,0.002116699053095905
25703,0.00020992018511064572
25704,0.00032638654923773923
25705,0.0008585570078336106
25706,0.5434512888045758
25707,0.0009502571352250744
25708,0.04665041912878321
25709,0.5171671306984996
25710,0.002165136166245103
25711,0.00020185684807258767
25712,4.115163561665212e-12
25713,0.007219531366226104
25714,0.29491824769364516
25715,9.203595801179736e-05
25716,0.008453296472282447
25717,0.0009501646467626548
25718,3.9477001407792987e-07
25719,0.6244739876295893
25720,5.150886768738446e-05
25721,0.5351678584242365
25722,0.49267993788812703
25723,0.5126240072786962
25724,2.8607317285524754e-06
25725,7.192762469400088e-07
25726,0.06379211901956605
25727,0.0007584397451324011
25728,0.11286337725262868
25729,1.3299223916376986e-05
25730,0.0020629848320094578
25731,2.6220841838511437e-05
25732,1.8578548738613255e-08
25733,0.010428230881164466
25734,0.004215371710636122
25735,2.6452242726189442e-05
25736,0.0512281492091645
25737,0.04504655223706785
25738,0.5945976381789392
25739,2.7451696115638853e-08
25740,0.001913218961644604
25741,1.6368151442677868e-08
25742,0.015554425742845239
25743,8.410939324845318e-09
25744,0.0026310659529025938
25745,1.947493265769423e-10
25746,1.7666559356214657e-05
25747,0.0004195130082321082
25748,0.6221812064686069
25749,0.5542393664015558
25750,0.0001811978293576679
25751,2.4597316833989507e-09
25752,0.013332596408146125
25753,0.007493768102385663
25754,0.3022461036419509
25755,0.08116047711476954
25756,0.0012307442312351731
25757,0.2644302780888694
25758,0.5940877922365898
25759,0.034039569357078386
25760,0.4688945073123959
25761,0.007347118324499825
25762,0.5617193764472106
25763,1.350581122473501e-08
25764,0.00028120286288721435
25765,5.170775866014332e-08
25766,0.0014653223289209528
25767,0.200935885155362
25768,1.1703555080411285e-05
25769,0.4400391308170868
25770,1.385293232552209e-06
25771,0.5874232698170537
25772,0.34340284430897566
25773,3.400873378864166e-07
25774,0.00019913277657378822
25775,0.19266889131480983
25776,0.40527192037315657
25777,1.5340056622693668e-05
25778,0.23906922349862317
25779,0.34020330732824755
25780,0.46923629324966987
25781,6.479247550711154e-05
25782,0.6042207230418118
25783,6.435488957030494e-05
25784,0.0030330182622292667
25785,0.44034874872180096
25786,0.1918297789254583
25787,1.0518328362188858e-05
25788,0.0005642552437285978
25789,0.03313739676153644
25790,0.12770840269440772
25791,0.00022768396326044578
25792,0.03886234610106811
25793,0.0005749109858422386
25794,1.1605142988654427e-09
25795,0.7375657682902987
25796,0.0023322819764086174
25797,0.0001917595142836069
25798,0.0014811724110314933
25799,0.5620581049074624
25800,0.0001585600435900321
25801,0.10058777424286786
25802,3.664307724363015e-11
25803,0.00010374860626270452
25804,0.09638146291507572
25805,6.365750593561003e-07
25806,0.0006625952876945164
25807,0.00016711023202624519
25808,3.925225252426458e-06
25809,0.027813528424634595
25810,1.8120034012111174e-05
25811,0.47962060795439015
25812,0.5374543939423241
25813,3.806493260732515e-06
25814,0.016166346631394875
25815,0.016672536729786788
25816,0.5415254968020039
25817,0.030852047490765696
25818,1.8043097855408656e-07
25819,0.0027754807499356755
25820,6.200062231046393e-05
25821,6.618286685510485e-05
25822,3.2369692675441414e-05
25823,0.5457084743345815
25824,0.23402582238639982
25825,0.0025092770430493586
25826,0.026033607321533817
25827,5.76274865622205e-07
25828,0.35546398923841027
25829,0.6715971212879183
25830,0.012195470322364345
25831,0.603672475307566
25832,5.565232240778633e-11
25833,0.039450205826556436
25834,0.6803335705165521
25835,3.153546955426884e-05
25836,1.5842025918828358e-10
25837,0.06560959822037112
25838,0.16643638819399922
25839,0.4431251028385861
25840,0.006945355721393296
25841,0.7061511555316873
25842,8.062466042450554e-05
25843,0.24092776418409348
25844,1.3436918582502057e-05
25845,0.4732702086632433
25846,0.02255599834395752
25847,1.3251773928668599e-09
25848,1.946275276765316e-05
25849,0.05114122268359529
25850,5.254528204368924e-05
25851,0.004724134221982814
25852,0.005103372541197584
25853,0.020236148516188653
25854,2.545909813421719e-10
25855,8.774640006171245e-06
25856,0.0003255541916047213
25857,3.8711468324258174e-10
25858,6.243191250836614e-09
25859,0.00586479699822251
25860,5.5101418000295e-07
25861,7.096669044508584e-05
25862,0.12693378522845014
25863,3.857803832361851e-05
25864,1.27899354296401e-06
25865,0.0005545519168313084
25866,0.015411279294887385
25867,0.00022574294112763047
25868,1.4091370021980388e-05
25869,8.373374940189269e-05
25870,0.05417018300703948
25871,1.3986498864279093e-09
25872,3.5807438717734197e-09
25873,0.37357302615342075
25874,0.014996988956332958
25875,0.0001493369558337465
25876,1.587746486644449e-07
25877,8.498793236552885e-05
25878,1.9112520062569903e-07
25879,0.001726025784379808
25880,0.0025124877293243174
25881,0.0007409287984772055
25882,3.433002455677449e-08
25883,1.0557849976602214e-11
25884,0.005403057780541801
25885,1.9117001357809593e-06
25886,0.21259004412317867
25887,7.650482983578803e-05
25888,0.00010726746302275537
25889,0.05619922675283425
25890,9.731766064780628e-07
25891,0.005433738162867902
25892,0.004827312417104761
25893,3.085076169170344e-07
25894,0.40946806485912074
25895,0.027681604646805046
25896,3.390507474133077e-05
25897,0.05482672797277355
25898,4.0472995479958946e-07
25899,0.0006775672354782384
25900,0.6519806286448002
25901,0.6075269759860957
25902,0.0017253538434969142
25903,6.143410160119179e-06
25904,0.03891228937067887
25905,0.2288470674545644
25906,1.4476231914937672e-07
25907,9.750942934631712e-06
25908,0.23395532164825722
25909,0.5462240710755335
25910,4.352729358828959e-09
25911,0.004425223381841722
25912,0.2545980762630864
25913,0.7340138254026978
25914,0.642302382467659
25915,0.09273784838747975
25916,8.367576876052163e-06
25917,0.0027845044862390427
25918,0.00011890890086715745
25919,0.05050515882323342
25920,0.00013932219670806647
25921,4.2933908513861856e-05
25922,0.03002084478720053
25923,0.28582787169667556
25924,0.0001551138030851773
25925,0.018239900276531294
25926,1.425071653198959e-09
25927,3.7388075852686215e-08
25928,5.5126408223784256e-08
25929,0.6396201029565732
25930,2.1755369729542127e-06
25931,0.0013863640601422462
25932,7.01886612232427e-08
25933,0.13877361138980945
25934,3.2283868864073135e-07
25935,0.018471847909438805
25936,1.2292971202579866e-07
25937,0.2845851155191056
25938,0.007611102006327176
25939,2.101480938030792e-05
25940,5.4514862111876325e-06
25941,2.0187754762683266e-05
25942,0.006727931607739162
25943,1.033403555045372e-05
25944,0.2731675053303645
25945,0.22466602331467564
25946,0.4384466411798091
25947,0.10185978273601808
25948,0.15732203917580526
25949,6.848656838882995e-06
25950,0.008055257465174014
25951,0.46970005907300205
25952,0.4912954626720026
25953,0.00017810422067344968
25954,1.4559854273138583e-08
25955,0.1630599556101995
25956,0.00016139437883896102
25957,0.02434861640277524
25958,4.4859720224478103e-07
25959,0.0691752857042238
25960,0.01539781625649043
25961,0.11361696810683487
25962,0.0015690343140829554
25963,0.03494046997765372
25964,2.4961831769952814e-05
25965,0.00848241904617993
25966,4.705296543580122e-09
25967,0.16311883756060938
25968,0.009433237469064418
25969,4.093471981501793e-06
25970,0.004714738873022049
25971,0.00014301924705165928
25972,6.381602417301041e-06
25973,1.013626706611176e-08
25974,0.0009598736363705896
25975,0.0017688387777378333
25976,0.5863385437944897
25977,5.0703790346071366e-08
25978,0.0006498960398963826
25979,0.051191724787020006
25980,9.438738914488473e-07
25981,1.6608954882956955e-10
25982,0.5359250781219755
25983,0.040745893804582795
25984,0.47455652505303364
25985,1.870535568133327e-08
25986,0.15341630572455323
25987,0.582175223848765
25988,0.4935679544290048
25989,3.326420707037531e-07
25990,1.8516720510015112e-07
25991,0.007584280913393753
25992,7.951835928130677e-08
25993,0.5418203189076057
25994,0.0002659001280744231
25995,0.00807727266376366
25996,0.14835329726077356
25997,0.22264459664125524
25998,0.48591146379239036
25999,0.09069517909340817
26000,0.15326305605924692
26001,2.7021904426032035e-06
